_id,business_name,group,current_category,current_categories,current_display_categories,proposed_display_categories,source_field,source_value,exact_mapping_rule,confidence,public_search_fields_before,projected_public_search_eligibility_after,manual_review_required,why_public_or_not
"67f73dec1d08a04e139a9c1e","sidewalk singers los angeles","protected","","Musicians","Services","","","","","","{""status"":""approved"",""approved"":null,""alias"":""sidewalk-singers-los-angeles"",""slug"":""sidewalk-singers-los-angeles"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""sidewalk singers los angeles"",""address"":""Los Angeles, CA 91601"",""city"":""Los Angeles"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9a80","Couture Weave Boutique & Nail Cottage","protected","","Hair Extensions, Nail Salons, Eyelash Service","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""couture-weave-boutique-nail-cottage"",""slug"":""couture-weave-boutique-nail-cottage"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Couture Weave Boutique & Nail Cottage"",""address"":""5872 W Pico Blvd, Los Angeles, CA 90019"",""city"":""Los Angeles"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9a8c","Michael- SixteenThirtySix","protected","","Hair Stylists","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""michael-sixteenthirtysix"",""slug"":""michael-sixteenthirtysix"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Michael- SixteenThirtySix"",""address"":""1636 Abbott Kinney Blvd, Sixteen Thirty Six, Los Angeles, CA 90291"",""city"":""Los Angeles"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"6843278f0471fd7f1fcfa4ae","","protected","Skincare, Soap","","","Beauty, Grooming and Personal Care","category","Skincare, Soap","direct:skincare","high","{""status"":""approved"",""approved"":null,""alias"":""6843278f0471fd7f1fcfa4ae"",""slug"":""6843278f0471fd7f1fcfa4ae"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":""Atlanta"",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"6843278f0471fd7f1fcfa4af","","protected","Beauty, Haircare, Books","","","","","","","","{""status"":""approved"",""approved"":null,""alias"":""6843278f0471fd7f1fcfa4af"",""slug"":""6843278f0471fd7f1fcfa4af"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":""Atlanta"",""state"":""GA""}","unchanged","true","part_of_complete_332_public_population"
"6843278f0471fd7f1fcfa4b1","","protected","Beauty, Haircare","","","Beauty, Grooming and Personal Care","category","Beauty, Haircare","direct:beauty","high","{""status"":""approved"",""approved"":null,""alias"":""6843278f0471fd7f1fcfa4b1"",""slug"":""6843278f0471fd7f1fcfa4b1"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":""Atlanta"",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"6843278f0471fd7f1fcfa4b0","","protected","Spa, Nails, Beauty","","","Beauty, Grooming and Personal Care","category","Spa, Nails, Beauty","direct:spa","high","{""status"":""approved"",""approved"":null,""alias"":""6843278f0471fd7f1fcfa4b0"",""slug"":""6843278f0471fd7f1fcfa4b0"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":""Atlanta"",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"6843278f0471fd7f1fcfa4b2","","protected","Beauty Supply Store","","","Beauty, Grooming and Personal Care","description","Beauty supply store with friendly service.","text_word:beauty","medium","{""status"":""approved"",""approved"":null,""alias"":""6843278f0471fd7f1fcfa4b2"",""slug"":""6843278f0471fd7f1fcfa4b2"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":""Conyers"",""state"":""GA""}","unchanged","true","part_of_complete_332_public_population"
"6843278f0471fd7f1fcfa4be","","protected","Cosmetics, Beauty","","","Beauty, Grooming and Personal Care","category","Cosmetics, Beauty","direct:cosmetics","high","{""status"":""approved"",""approved"":null,""alias"":""6843278f0471fd7f1fcfa4be"",""slug"":""6843278f0471fd7f1fcfa4be"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":""Atlanta"",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"6843278f0471fd7f1fcfa4b4","","protected","Haircare Boutique","","","Beauty, Grooming and Personal Care","description","Boutique dedicated to natural hair care.","text_word:hair","medium","{""status"":""approved"",""approved"":null,""alias"":""6843278f0471fd7f1fcfa4b4"",""slug"":""6843278f0471fd7f1fcfa4b4"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":""Lawrenceville"",""state"":""GA""}","unchanged","true","part_of_complete_332_public_population"
"6843278f0471fd7f1fcfa4bb","","protected","Hair Salon","","","Beauty, Grooming and Personal Care","category","Hair Salon","direct:hair salon","high","{""status"":""approved"",""approved"":null,""alias"":""6843278f0471fd7f1fcfa4bb"",""slug"":""6843278f0471fd7f1fcfa4bb"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":""Atlanta"",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"6843278f0471fd7f1fcfa4b7","","protected","Beauty Supply Store","","","Beauty, Grooming and Personal Care","description","Large beauty supply store open daily.","text_word:beauty","medium","{""status"":""approved"",""approved"":null,""alias"":""6843278f0471fd7f1fcfa4b7"",""slug"":""6843278f0471fd7f1fcfa4b7"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":""Alpharetta"",""state"":""GA""}","unchanged","true","part_of_complete_332_public_population"
"6843278f0471fd7f1fcfa4bc","","protected","Haircare Products","","","Beauty, Grooming and Personal Care","description","Renowned Black-owned haircare brand.","text_word:haircare","medium","{""status"":""approved"",""approved"":null,""alias"":""6843278f0471fd7f1fcfa4bc"",""slug"":""6843278f0471fd7f1fcfa4bc"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":""Atlanta"",""state"":""GA""}","unchanged","true","part_of_complete_332_public_population"
"6843278f0471fd7f1fcfa4b9","","protected","Beauty Supply Store","","","Beauty, Grooming and Personal Care","description","Beauty supply store known for friendly staff.","text_word:beauty","medium","{""status"":""approved"",""approved"":null,""alias"":""6843278f0471fd7f1fcfa4b9"",""slug"":""6843278f0471fd7f1fcfa4b9"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":""Mableton"",""state"":""GA""}","unchanged","true","part_of_complete_332_public_population"
"6843278f0471fd7f1fcfa4bd","","protected","Beauty Supply Store","","","Beauty, Grooming and Personal Care","description","Family-owned beauty supply store.","text_word:beauty","medium","{""status"":""approved"",""approved"":null,""alias"":""6843278f0471fd7f1fcfa4bd"",""slug"":""6843278f0471fd7f1fcfa4bd"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":""Roswell"",""state"":""GA""}","unchanged","true","part_of_complete_332_public_population"
"6843794b5c931273e196b584","Strivers Row","protected","","Menswear, Clothing","Apparel & Footwear","","","","","","{""status"":""approved"",""approved"":null,""alias"":""strivers-row-atlanta"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Strivers Row"",""address"":""999 Peachtree St NE #120, Atlanta, GA 30309"",""city"":"""",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"6843794b5c931273e196b585","The V Store","protected","","Women's Clothing, Boutique","Apparel & Footwear","","","","","","{""status"":""approved"",""approved"":null,""alias"":""the-v-store-atlanta"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""The V Store"",""address"":""1197 Peachtree St NE, Atlanta, GA 30361"",""city"":"""",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"6843278f0471fd7f1fcfa4b5","","protected","Beauty Supply Store","","","Beauty, Grooming and Personal Care","description","Beauty supply store offering popular brands.","text_word:beauty","medium","{""status"":""approved"",""approved"":null,""alias"":""6843278f0471fd7f1fcfa4b5"",""slug"":""6843278f0471fd7f1fcfa4b5"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":""East Point"",""state"":""GA""}","unchanged","true","part_of_complete_332_public_population"
"6843278f0471fd7f1fcfa4c0","","protected","Skincare, Spa","","","Beauty, Grooming and Personal Care","category","Skincare, Spa","direct:skincare","high","{""status"":""approved"",""approved"":null,""alias"":""6843278f0471fd7f1fcfa4c0"",""slug"":""6843278f0471fd7f1fcfa4c0"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":""Atlanta"",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"6843278f0471fd7f1fcfa4ba","","protected","Haircare Subscription","","","Beauty, Grooming and Personal Care","description","Subscription service for Black haircare products.","text_word:haircare","medium","{""status"":""approved"",""approved"":null,""alias"":""6843278f0471fd7f1fcfa4ba"",""slug"":""6843278f0471fd7f1fcfa4ba"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":""Atlanta"",""state"":""GA""}","unchanged","true","part_of_complete_332_public_population"
"6843278f0471fd7f1fcfa4b8","","protected","Beauty Supply Store","","","Beauty, Grooming and Personal Care","description","Beauty supply store featuring various brands.","text_word:beauty","medium","{""status"":""approved"",""approved"":null,""alias"":""6843278f0471fd7f1fcfa4b8"",""slug"":""6843278f0471fd7f1fcfa4b8"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":""Atlanta"",""state"":""GA""}","unchanged","true","part_of_complete_332_public_population"
"6843278f0471fd7f1fcfa4b3","","protected","Beauty Supply Store","","","Beauty, Grooming and Personal Care","description","Largest beauty supply retailer in Stockbridge.","text_word:beauty","medium","{""status"":""approved"",""approved"":null,""alias"":""6843278f0471fd7f1fcfa4b3"",""slug"":""6843278f0471fd7f1fcfa4b3"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":""Stockbridge"",""state"":""GA""}","unchanged","true","part_of_complete_332_public_population"
"6843278f0471fd7f1fcfa4b6","","protected","Men’s Grooming Products","","","Beauty, Grooming and Personal Care","description","Men’s grooming products line.","text_word:grooming","medium","{""status"":""approved"",""approved"":null,""alias"":""6843278f0471fd7f1fcfa4b6"",""slug"":""6843278f0471fd7f1fcfa4b6"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":""Atlanta"",""state"":""GA""}","unchanged","true","part_of_complete_332_public_population"
"6843278f0471fd7f1fcfa4bf","","protected","Haircare, Kids","","","Beauty, Grooming and Personal Care","category","Haircare, Kids","direct:haircare","high","{""status"":""approved"",""approved"":null,""alias"":""6843278f0471fd7f1fcfa4bf"",""slug"":""6843278f0471fd7f1fcfa4bf"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":""Atlanta"",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"6843278f0471fd7f1fcfa4c1","","protected","Beauty Supply Store","","","Beauty, Grooming and Personal Care","description","Family-owned beauty supply store.","text_word:beauty","medium","{""status"":""approved"",""approved"":null,""alias"":""6843278f0471fd7f1fcfa4c1"",""slug"":""6843278f0471fd7f1fcfa4c1"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":""Smyrna"",""state"":""GA""}","unchanged","true","part_of_complete_332_public_population"
"6843794b5c931273e196b581","Twisted Soul Cookhouse & Pours","protected","","Soul Food, Southern, Restaurant","Food & Dining","","","","","","{""status"":""approved"",""approved"":null,""alias"":""twisted-soul-cookhouse-atlanta"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Twisted Soul Cookhouse & Pours"",""address"":""1133 Huff Rd NW #D, Atlanta, GA 30318"",""city"":"""",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"6843794b5c931273e196b590","Parlor","protected","","Bar, Lounge, Nightlife","Food & Dining","","","","","","{""status"":""approved"",""approved"":null,""alias"":""parlor-atlanta"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Parlor"",""address"":""249-A Peters St SW, Atlanta, GA 30313"",""city"":"""",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"6843794b5c931273e196b588","Old Lady Gang","protected","","Soul Food, Southern, Restaurant","Food & Dining","","","","","","{""status"":""approved"",""approved"":null,""alias"":""old-lady-gang-atlanta"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Old Lady Gang"",""address"":""177 Peters St SW, Atlanta, GA 30313"",""city"":"""",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"6843794b5c931273e196b586","Bankhead Seafood","protected","","Seafood, Restaurant","Food & Dining","","","","","","{""status"":""approved"",""approved"":null,""alias"":""bankhead-seafood-atlanta"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Bankhead Seafood"",""address"":""1651 Donald Lee Hollowell Pkwy NW, Atlanta, GA 30318"",""city"":"""",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"6843794b5c931273e196b58c","Atlanta MADE","protected","","Home Decor, Furniture","Home & Furniture","","","","","","{""status"":""approved"",""approved"":null,""alias"":""atlanta-made-home"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Atlanta MADE"",""address"":""659 Auburn Ave NE, Atlanta, GA 30312"",""city"":"""",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"6843794b5c931273e196b58e","Body By Kariim Fitness","protected","","Personal Training, Fitness","Health & Wellness","","","","","","{""status"":""approved"",""approved"":null,""alias"":""body-by-kariim-fitness-atlanta"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Body By Kariim Fitness"",""address"":""800 Miami Cir NE, Atlanta, GA 30324"",""city"":"""",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"6843794b5c931273e196b591","The Village Market Wellness Shop","protected","","Health Shop, Wellness, Nutrition","Health & Wellness","","","","","","{""status"":""approved"",""approved"":null,""alias"":""village-market-wellness-atlanta"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""The Village Market Wellness Shop"",""address"":""572 Edgewood Ave SE, Atlanta, GA 30312"",""city"":"""",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"6843794b5c931273e196b592","The Wellness Spot ATL","protected","","Wellness, Nutrition, Fitness","Health & Wellness","","","","","","{""status"":""approved"",""approved"":null,""alias"":""wellness-spot-atlanta"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""The Wellness Spot ATL"",""address"":""543 Spring St NW, Atlanta, GA 30308"",""city"":"""",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"6843794b5c931273e196b598","Sage & Elm Apothecary","protected","","Home Goods, Aromatherapy","Home & Furniture","","","","","","{""status"":""approved"",""approved"":null,""alias"":""sage-elm-apothecary"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Sage & Elm Apothecary"",""address"":""701 Memorial Dr SE, Atlanta, GA 30316"",""city"":"""",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"6843794b5c931273e196b597","Slutty Vegan","protected","","Vegan, Burgers, Restaurant","Food & Dining","","","","","","{""status"":""approved"",""approved"":null,""alias"":""slutty-vegan-atl"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Slutty Vegan"",""address"":""1542 Ralph David Abernathy Blvd SW, Atlanta, GA 30310"",""city"":"""",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"6843794b5c931273e196b596","Fulton Supply Lofts Market","protected","","Furniture, Vintage, Home Decor","Home & Furniture","","","","","","{""status"":""approved"",""approved"":null,""alias"":""fulton-supply-lofts-atlanta"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Fulton Supply Lofts Market"",""address"":""342 Nelson St SW, Atlanta, GA 30313"",""city"":"""",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"698ff52ae8467526b29ede89","Spear & Jackson Barbershop","protected","Barber Shop","Barbershop","","Beauty, Grooming and Personal Care","category","Barber Shop","direct:barber shop","high","{""status"":""approved"",""approved"":null,""alias"":""spear-and-jackson-barbershop-wi-brookfield"",""slug"":""spear-and-jackson-barbershop-wi-brookfield"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Spear & Jackson Barbershop"",""address"":""18900 W Capitol Dr, Brookfield, WI 53045"",""city"":""Brookfield"",""state"":""WI""}","unchanged","false","part_of_complete_332_public_population"
"698ff8637af60943e08680ea","Hair Science","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""hair-science-ak-anchorage"",""slug"":""hair-science-ak-anchorage"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Hair Science"",""address"":""203 W. 15th Ave., Ste. 108, Anchorage, AK 99501"",""city"":""Anchorage"",""state"":""AK""}","unchanged","false","part_of_complete_332_public_population"
"698ff8637af60943e08680eb","Ramos Barbershop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""ramos-barbershop-al-athens"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Ramos Barbershop"",""address"":""303 W Lee St, Athens, AL 35611"",""city"":""Athens"",""state"":""AL""}","unchanged","false","part_of_complete_332_public_population"
"698ff8637af60943e08680ec","D Levett Universal Kutz Barbershop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""d-levett-universal-kutz-barbershop-al-auburn"",""slug"":""d-levett-universal-kutz-barbershop-al-auburn"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""D Levett Universal Kutz Barbershop"",""address"":""814 Dean Road, Auburn, AL 36830"",""city"":""Auburn"",""state"":""AL""}","unchanged","false","part_of_complete_332_public_population"
"698ff8637af60943e08680ed","Nexxt Level Barber & Beauty","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""nexxt-level-barber-beauty-al-auburn"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Nexxt Level Barber & Beauty"",""address"":""1750 Opelika Rd G, Auburn, AL 36830"",""city"":""Auburn"",""state"":""AL""}","unchanged","false","part_of_complete_332_public_population"
"698ff8637af60943e08680ee","Swol's Barber Shop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""swol-s-barber-shop-al-center-point"",""slug"":""swol-s-barber-shop-al-center-point"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Swol's Barber Shop"",""address"":""1823B Center Point Pkwy, Center Point, AL 35215"",""city"":""Center Point"",""state"":""AL""}","unchanged","false","part_of_complete_332_public_population"
"698ff8637af60943e08680ef","Gentlemen Edition Grooming Barber Shop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""gentlemen-edition-grooming-barber-shop-al-harvest"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Gentlemen Edition Grooming Barber Shop"",""address"":""5510 Hwy 53, Suite K, Harvest, AL 35749"",""city"":""Harvest"",""state"":""AL""}","unchanged","false","part_of_complete_332_public_population"
"698ff8637af60943e08680f0","Rockk Da Barber","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""rockk-da-barber-al-madison"",""slug"":""rockk-da-barber-al-madison"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Rockk Da Barber"",""address"":""8694 Madison Blvd, L, Madison, AL 35758"",""city"":""Madison"",""state"":""AL""}","unchanged","false","part_of_complete_332_public_population"
"698ff8637af60943e08680f1","Veteran Cuts Barber Shop LLC","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""veteran-cuts-barber-shop-llc-al-montgomery"",""slug"":""veteran-cuts-barber-shop-llc-al-montgomery"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Veteran Cuts Barber Shop LLC"",""address"":""444 Coliseum Blvd, Montgomery, AL 36109"",""city"":""Montgomery"",""state"":""AL""}","unchanged","false","part_of_complete_332_public_population"
"698ff8637af60943e08680f2","Distinguished Cuts","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""distinguished-cuts-al-opelika"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Distinguished Cuts"",""address"":""3500 Pepperell Pkwy, Opelika, AL"",""city"":""Opelika"",""state"":""AL""}","unchanged","false","part_of_complete_332_public_population"
"698ff8637af60943e08680f3","Prattcity Barbershop, LLC","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""prattcity-barbershop-llc-al-selma"",""slug"":""prattcity-barbershop-llc-al-selma"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Prattcity Barbershop, LLC"",""address"":""912 Highland Avenue, Selma, AL 36701"",""city"":""Selma"",""state"":""AL""}","unchanged","false","part_of_complete_332_public_population"
"698ff8637af60943e08680f4","Oak City Barber & Beauty Shop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""oak-city-barber-beauty-shop-al-tuscaloosa"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Oak City Barber & Beauty Shop"",""address"":""6570 AL-69, Tuscaloosa, AL 35405"",""city"":""Tuscaloosa"",""state"":""AL""}","unchanged","false","part_of_complete_332_public_population"
"698ff8637af60943e08680f5","Maximum Performance Beauty and Barber Shop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""maximum-performance-beauty-and-barber-shop-ar-conway"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Maximum Performance Beauty and Barber Shop"",""address"":""2301A Washington Ave, Conway, AR"",""city"":""Conway"",""state"":""AR""}","unchanged","false","part_of_complete_332_public_population"
"698ff8637af60943e08680f6","Champion's Barbershop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""champion-s-barbershop-ar-jonesboro"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Champion's Barbershop"",""address"":""3800 S Caraway Rd Suite A Building #15, Jonesboro, AR"",""city"":""Jonesboro"",""state"":""AR""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e08680f7","A Head of the Best Barber Shop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""a-head-of-the-best-barber-shop-ar-little-rock"",""slug"":""a-head-of-the-best-barber-shop-ar-little-rock"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""A Head of the Best Barber Shop"",""address"":""3421 W 12th St, Little Rock, AR"",""city"":""Little Rock"",""state"":""AR""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e08680f8","Adrienne's Ultimate U / The Barber Hub","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""adrienne-s-ultimate-u-the-barber-hub-ar-little-rock"",""slug"":""adrienne-s-ultimate-u-the-barber-hub-ar-little-rock"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Adrienne's Ultimate U / The Barber Hub"",""address"":""1407 John Barrow Rd C, Little Rock, AR"",""city"":""Little Rock"",""state"":""AR""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e08680f9","U4U Beauty N Barber Salon","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""u4u-beauty-n-barber-salon-ar-little-rock"",""slug"":""u4u-beauty-n-barber-salon-ar-little-rock"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""U4U Beauty N Barber Salon"",""address"":""2727 S Arch St, Little Rock, AR"",""city"":""Little Rock"",""state"":""AR""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e08680fb","AZ House of Fadez","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""az-house-of-fadez-az-phoenix"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""AZ House of Fadez"",""address"":""1930 E Broadway Rd, Phoenix, AZ 85040"",""city"":""Phoenix"",""state"":""AZ""}","unchanged","false","part_of_complete_332_public_population"
