_id,protected_or_non_protected,current_business_name,researched_business_name,current_address,researched_address,current_phone,researched_phone,current_website,researched_website,current_category_fields,proposed_category_fields,operating_status,duplicate_status,matched_existing_record_id,source_url_1,source_url_2,evidence_summary,confidence,current_exclusion_reason,fixes_required,approval_ready,manual_review_required,projected_public_search_eligibility,date_researched,protected_live_eligibility_before,business_name_missing_before,identified_missing_name,inferred_name_method,inferred_name_confidence,category_inference_confidence,exact_phone,exact_website_domain,normalized_address_key,alias_or_slug,raw_snapshot_hash,identity_evidence_count,strong_identity_evidence_count,has_officialish_source
"67c9ead1818d604b84e5a608","non-protected","","","","","","","","","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping""}","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping and Retail""}","pending","none","","","","description:John Dean, the founder and chief executive of the 7-year-old L.A.-based streetwear brand, just launched a Heroes of Blackness T-shirt ($35, preorder now for del | category:Shopping","unresolved","intentionally pending","normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","true","false","","","high","","","","","ee662359ec7f72a20e2f14ae3db0793a78d98f42","0","0","false"
"67f73dec1d08a04e139a9e22","non-protected","","","","","","","","","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping""}","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping and Retail""}","pending","none","","","","description:JUSTINA BLAKENEY – JUNGALOW (furniture, home accessories) | category:Shopping","unresolved","intentionally pending","normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","true","false","","","high","","","","","848f9d6597bcf3c5eac5bc4da47bf6b6911ab194","0","0","false"
"67f73dec1d08a04e139a9c71","non-protected","the nest","the nest","900 W Olympic Blvd Los Angeles, CA 90015, CA","900 W Olympic Blvd Los Angeles, CA 90015","213-743-8824","2137438824","https://eatnest.com/","https://eatnest.com","{""category"":null,""categories"":""Nightlife"",""display_categories"":""Nightlife""}","{""category"":null,""categories"":""Nightlife"",""display_categories"":""Nightlife""}","pending","unrelated businesses with similar names","67c9ead1818d604b84e5a659","https://eatnest.com","","address:900 W Olympic Blvd Los Angeles, CA 90015 | phone:213-743-8824 | website:https://eatnest.com/ | description:The Nest, 9260 Alondra Blvd,, Bellflower, (562) 804-509, | category:Nightlife | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","high","intentionally pending","normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","","2137438824","eatnest.com","","","7ed659a0277d5a422f160406a02c8b08f1b77b30","4","3","true"
"67f73dec1d08a04e139a9ccf","protected","new birth builders los angeles","new birth builders los angeles","Los Angeles, CA 90015, Los Angeles, CA","Los Angeles, CA 90015","866-750-8011","8667508011","https://www.yelp.com/biz/new-birth-builders-los-angeles","https://www.yelp.com/biz/new-birth-builders-los-angeles","{""category"":null,""categories"":""Roofing"",""display_categories"":""Services""}","{""category"":null,""categories"":""Roofing"",""display_categories"":""Services""}","approved","exact duplicate","67f73dec1d08a04e139a9cd1","https://www.yelp.com/biz/new-birth-builders-los-angeles","","address:Los Angeles, CA 90015 | phone:866-750-8011 | website:https://www.yelp.com/biz/new-birth-builders-los-angeles | category:Services | name_inference:existing | duplicate:exact duplicate:exact_website_domain+exact_address","verified","duplicate","add description; deduplicate before approval","false","false","false","2026-06-21","true","false","false","existing","verified","","8667508011","yelp.com","los angeles ca 90015|los angeles|ca","new-birth-builders-los-angeles","76475a885f3a66d611050932135319b6cd870d10","4","3","true"
"67c9ead1818d604b84e5a60a","non-protected","118.37146","118.37146","Los Angeles, CA 91601, CA","Los Angeles, CA 91601","831-869-1222","8318691222","","","{""category"":null,""categories"":""Musicians"",""display_categories"":""Services""}","{""category"":null,""categories"":""Musicians"",""display_categories"":""Services""}","pending","exact duplicate","67f73df01d08a04e139a9eae","","","address:Los Angeles, CA 91601 | phone:831-869-1222 | category:Services | name_inference:existing | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","false","false","existing","verified","","8318691222","","","-118.37146","e309684adab0b597ddb88f68886b74133f5f6819","3","2","false"
"67c9ead1818d604b84e5a60d","non-protected","Reparations Club Los Angeles","Reparations Club Los Angeles","4636 W Washington Blvd Los Angeles, CA 90016, CA","4636 W Washington Blvd Los Angeles, CA 90016","323-591-0012","3235910012","","","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping""}","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping and Retail""}","approved","exact duplicate","67f73df01d08a04e139a9eab","","","address:4636 W Washington Blvd Los Angeles, CA 90016 | phone:323-591-0012 | description:Reparations Club is a concept shop & creative space curated by Blackness & POC in Los Angeles, CA. You can purchase both apparel and books by African American a | category:Shopping | name_inference:existing | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","false","false","existing","verified","high","3235910012","","","reparations-club-los-angeles","f51a1f2f17b5320c8f3c6b76c066197a70464e4d","3","2","false"
"67c9ead1818d604b84e5a610","non-protected","Roscoes House Of Chicken And Waffles Los Angeles","Roscoes House Of Chicken And Waffles Los Angeles","5006 W Pico Blvd Los Angeles, CA 90019, CA","5006 W Pico Blvd Los Angeles, CA 90019","323-934-4405","3239344405","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67f73df01d08a04e139a9eb4","","","address:5006 W Pico Blvd Los Angeles, CA 90019 | phone:323-934-4405 | category:Restaurants | name_inference:existing | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","false","false","existing","verified","high","3239344405","","","roscoes-house-of-chicken-and-waffles-los-angeles","a1d15b7bbb602ad1320edc08cc06de473c56f057","3","2","false"
"67c9ead1818d604b84e5a613","non-protected","","","","","","","","","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping""}","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping and Retail""}","pending","none","","","","description:Sexy, strong-shouldered suits and curve-hugging, skin-baring dresses are the namesake designer’s specialty. High-profile customers include Beyoncé, former First | category:Shopping","unresolved","intentionally pending","normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","true","false","","","high","","","","","d4a037da322e8c51cabc90bd8d2dae39433dd853","0","0","false"
"67c9ead1818d604b84e5a619","non-protected","","","2959 Potomac Ave Los Angeles, CA 90016, CA","2959 Potomac Ave Los Angeles, CA 90016","","","","","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping""}","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping and Retail""}","pending","none","","","","address:2959 Potomac Ave Los Angeles, CA 90016 | description:beautifully curated vintage womenswear | category:Shopping","unresolved","intentionally pending","normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","true","false","","","high","","","","","06aa5dae74e53ae593f5815e5468b343552ebfb8","1","1","false"
"67c9ead1818d604b84e5a60f","non-protected","Rosalinds Ethiopian Restaurant Los Angeles","Rosalinds Ethiopian Restaurant Los Angeles","1044 S Fairfax Ave Los Angeles, CA 90019, CA","1044 S Fairfax Ave Los Angeles, CA 90019","323-936-2486","3239362486","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67f73df01d08a04e139a9eb3","","","address:1044 S Fairfax Ave Los Angeles, CA 90019 | phone:323-936-2486 | category:Restaurants | name_inference:existing | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","false","false","existing","verified","high","3239362486","","","rosalinds-ethiopian-restaurant-los-angeles","fc241e10e92c5afeebfd4f6c6167db5949448e85","3","2","false"
"67c9ead1818d604b84e5a614","non-protected","Savage Tacos Truck Los Angeles","Savage Tacos Truck Los Angeles","Los Angeles, CA 90012, CA","Los Angeles, CA 90012","310-940-2727","3109402727","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67f73df01d08a04e139a9ec0","","","address:Los Angeles, CA 90012 | phone:310-940-2727 | category:Restaurants | name_inference:existing | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","false","false","existing","verified","high","3109402727","","","savage-tacos-truck-los-angeles","1f88b57be236a4e4caecbcf60665bff7c8e8f5d5","3","2","false"
"67c9ead1818d604b84e5a617","non-protected","","","","","","","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","none","","","","description:Shad’s New Cali Catering, | category:Restaurants","unresolved","intentionally pending","normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","true","false","","","high","","","","","48633396826a5ec4b38611b463c08eb0e50b0e7a","0","0","false"
"67c9ead1818d604b84e5a61b","non-protected","Sika Los Angeles","Sika Los Angeles","4330 Degnan Blvd Los Angeles, CA 90008, CA","4330 Degnan Blvd Los Angeles, CA 90008","323-295-2502","3232952502","","","{""category"":null,""categories"":""Museums, Cultural Institutions, and Shared Spaces"",""display_categories"":""Museums, Cultural Institutions, and Shared Spaces""}","{""category"":null,""categories"":""Museums, Cultural Institutions, and Shared Spaces"",""display_categories"":""Museums, Cultural Institutions, and Shared Spaces""}","approved","exact duplicate","67f73df01d08a04e139a9ede","","","address:4330 Degnan Blvd Los Angeles, CA 90008 | phone:323-295-2502 | description:A longtime Leimert Park store specializing in handmade jewelry, art, apparel and African imports.4330 Degnan Blvd., Los Angeles, (323) 295-2502, facebook.com/pa | category:Museums, Cultural Institutions, and Shared Spaces | name_inference:existing | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","false","false","existing","verified","","3232952502","","","sika-los-angeles","125c5189b6814376c49e9515f9dde62672f2e84d","3","2","false"
"67f73dec1d08a04e139a9ce3","protected","mr marcus plumbing los angeles","mr marcus plumbing los angeles","Los Angeles, CA 90016, Los Angeles, CA","Los Angeles, CA 90016","323-328-7922","3233287922","https://www.yelp.com/biz/mr-marcus-plumbing-los-angeles","https://www.yelp.com/biz/mr-marcus-plumbing-los-angeles","{""category"":null,""categories"":""Plumbing"",""display_categories"":""Services""}","{""category"":null,""categories"":""Plumbing"",""display_categories"":""Services""}","approved","exact duplicate","67f73dec1d08a04e139a9cfd","https://www.yelp.com/biz/mr-marcus-plumbing-los-angeles","","address:Los Angeles, CA 90016 | phone:323-328-7922 | website:https://www.yelp.com/biz/mr-marcus-plumbing-los-angeles | category:Services | name_inference:existing | duplicate:exact duplicate:exact_website_domain+exact_address","verified","duplicate","add description; deduplicate before approval","false","false","false","2026-06-21","true","false","false","existing","verified","","3233287922","yelp.com","los angeles ca 90016|los angeles|ca","mr-marcus-plumbing-los-angeles","fdf442544bda9ed751b4f1149f96a62ea669b58d","4","3","true"
"67c9ead1818d604b84e5a618","non-protected","Shaquille S Los Angeles","Shaquille S Los Angeles","800 W Olympic Blvd Ste A150 Los Angeles, CA 90015, CA","800 W Olympic Blvd Ste A150 Los Angeles, CA 90015","213-746-7427","2137467427","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67f73df01d08a04e139a9ec7","","","address:800 W Olympic Blvd Ste A150 Los Angeles, CA 90015 | phone:213-746-7427 | category:Restaurants | name_inference:existing | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","false","false","existing","verified","high","2137467427","","","shaquille-s-los-angeles","0fb57c73ec025d362050efa6d2341de45b0e170c","3","2","false"
"67f73dec1d08a04e139a9d1c","non-protected","","","1051 Glendon Ave, Ste 108, Los Angeles, CA 90024, CA","1051 Glendon Ave, Ste 108, Los Angeles, CA 90024","14244149888","4244149888","","","{""category"":null,""categories"":""Hair Salons"",""display_categories"":""Beauty, Grooming and Personal Care""}","{""category"":null,""categories"":""Hair Salons"",""display_categories"":""Beauty, Grooming and Personal Care""}","pending","exact duplicate","67c9ead1818d604b84e5a476","","","address:1051 Glendon Ave, Ste 108, Los Angeles, CA 90024 | phone:14244149888 | description:Hair Salons | category:Beauty, Grooming and Personal Care | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","false","","","high","4244149888","","","beautiful-hair-los-angeles","555e1d23acbc41a9e295b8ec2b1ee72951d72c8d","2","2","false"
"67f73dec1d08a04e139a9d81","non-protected","","","8409 S 8th Ave Ste 1 Inglewood, CA 90305, CA","8409 S 8th Ave Ste 1 Inglewood, CA 90305","323-750-6000","3237506000","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67c9ead1818d604b84e5a4d2","","","address:8409 S 8th Ave Ste 1 Inglewood, CA 90305 | phone:323-750-6000 | category:Restaurants | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","false","","","high","3237506000","","","big-fish-market-inglewood","55fcd4c4e8415146255eb1986e143f9419b39659","2","2","false"
"67f73dec1d08a04e139a9ced","protected","survival1cpr los angeles 2","survival1cpr los angeles 2","Los Angeles, CA 90001, Los Angeles, CA","Los Angeles, CA 90001","877-296-3594","8772963594","https://www.yelp.com/biz/survival1cpr-los-angeles-2","https://www.yelp.com/biz/survival1cpr-los-angeles-2","{""category"":null,""categories"":""First Aid Classes"",""display_categories"":""Services""}","{""category"":null,""categories"":""First Aid Classes"",""display_categories"":""Services""}","approved","exact duplicate","67f73dec1d08a04e139a9cff","https://www.yelp.com/biz/survival1cpr-los-angeles-2","","address:Los Angeles, CA 90001 | phone:877-296-3594 | website:https://www.yelp.com/biz/survival1cpr-los-angeles-2 | category:Services | name_inference:existing | duplicate:exact duplicate:exact_website_domain+exact_address","verified","duplicate","add description; deduplicate before approval","false","false","false","2026-06-21","true","false","false","existing","verified","","8772963594","yelp.com","los angeles ca 90001|los angeles|ca","survival1cpr-los-angeles-2","c8fc9656cb27ca28e37729cc714a729a0d3bc73c","4","3","true"
"67f73dec1d08a04e139a9d91","non-protected","","","2207 N San Fernando Rd Los Angeles, CA 90065, CA","2207 N San Fernando Rd Los Angeles, CA 90065","323-987-0029","3239870029","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67c9ead1818d604b84e5a4de","","","address:2207 N San Fernando Rd Los Angeles, CA 90065 | phone:323-987-0029 | category:Restaurants | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","false","","","high","3239870029","","","big-ants-bbq-los-angeles-2","2c7ec354d67e9cd4626e1d782d6dc1aa375de834","2","2","false"
"67f73dec1d08a04e139a9cec","protected","photojenic artistree los angeles","photojenic artistree los angeles","Los Angeles, CA 90035, Los Angeles, CA","Los Angeles, CA 90035","","","https://www.yelp.com/biz/photojenic-artistree-los-angeles","https://www.yelp.com/biz/photojenic-artistree-los-angeles","{""category"":null,""categories"":""Session Photography"",""display_categories"":""Services""}","{""category"":null,""categories"":""Session Photography"",""display_categories"":""Services""}","approved","same company with multiple locations","67f73dec1d08a04e139a9a78","https://www.yelp.com/biz/photojenic-artistree-los-angeles","","address:Los Angeles, CA 90035 | website:https://www.yelp.com/biz/photojenic-artistree-los-angeles | category:Services | name_inference:existing | duplicate:same company with multiple locations:exact_website_domain","verified","missing description","add description; confirm multi-location relationship before approval","false","true","true","2026-06-21","true","false","false","existing","verified","","","yelp.com","los angeles ca 90035|los angeles|ca","photojenic-artistree-los-angeles","19a21699dad0ef8e3364c65f4228fa9382ad13ab","3","2","true"
"67f73dec1d08a04e139a9dd3","non-protected","","","9626 Venice Blvd Culver City, CA 90232, CA","9626 Venice Blvd Culver City, CA 90232","213-326-4404","2133264404","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67c9ead1818d604b84e5a523","","","address:9626 Venice Blvd Culver City, CA 90232 | phone:213-326-4404 | category:Restaurants | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","false","","","high","2133264404","","","delvigne-croissant-culver-city","5de97775d0315579fed3fb03f5e014377fdc2cf6","2","2","false"
"67c9ead1818d604b84e5a61c","non-protected","","Los Angeles-based Tauska Trusaun","8200 Wilshire Blvd #421, Los Angeles, CA 90048, CA","8200 Wilshire Blvd #421, Los Angeles, CA 90048","333-348-8697","3333488697","","","{""category"":null,""categories"":""Services"",""display_categories"":""Services""}","{""category"":null,""categories"":""Services"",""display_categories"":""Services""}","pending","unrelated businesses with similar names","67f73dec1d08a04e139a9c29","","","address:8200 Wilshire Blvd #421, Los Angeles, CA 90048 | phone:333-348-8697 | description:Los Angeles-based Tauska Trusaun-Kennedy has been practicing as a professional interior designer for over a decade. Her firm was recently involved with a comple | category:Services | name_inference:description_lead | duplicate:unrelated businesses with similar names:exact_phone","medium","intentionally pending","populate business_name; normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","true","true","description_lead","medium","","3333488697","","","","ac541211b03a8e30b54ae1bf8f9a4605a9689f8e","3","2","false"
"67f73dec1d08a04e139a9d77","non-protected","","","502 N Citrus Ave Covina, CA 91723, CA","502 N Citrus Ave Covina, CA 91723","626-888-4960","6268884960","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67c9ead1818d604b84e5a4cb","","","address:502 N Citrus Ave Covina, CA 91723 | phone:626-888-4960 | description:BB’s Cafe, 502 N. Citrus Ave., Covina, (626) 888-4960 | category:Restaurants | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","false","","","high","6268884960","","","bbs-cafe-covina","edeb83e6ab27ad1ee46fc3e432a9813c9ad579dc","2","2","false"
"67f73dec1d08a04e139a9d89","non-protected","","","","","","","","","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping""}","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping and Retail""}","pending","none","","","","description:drawstring backpacks, fanny packs, masks, totes and more | category:Shopping","unresolved","intentionally pending","normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","true","false","","","high","","","","","5a2887c866ba52ddf35ec5fda53e67f2172bb913","0","0","false"
"67f73dec1d08a04e139a9d8e","non-protected","","","8910 Melrose Ave West Hollywood, CA 90069, CA","8910 Melrose Ave West Hollywood, CA 90069","424-249-3296","4242493296","","","{""category"":null,""categories"":""Beauty, Grooming and Personal Care"",""display_categories"":""Beauty, Grooming and Personal Care""}","{""category"":null,""categories"":""Beauty, Grooming and Personal Care"",""display_categories"":""Beauty, Grooming and Personal Care""}","pending","exact duplicate","67c9ead1818d604b84e5a4d5","","","address:8910 Melrose Ave West Hollywood, CA 90069 | phone:424-249-3296 | description:Founded in 2012 by Benjamin Mohapi, BENJAMIN reinforces an understated and inclusive approach to simple beauty. In contrast to the aesthetic of many hair care b | category:Beauty, Grooming and Personal Care | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","false","","","high","4242493296","","","benjamin-salon-west-hollywood-west-hollywood","9dd206d436b19b30768c86cfc61fb7b8bb3a525c","2","2","false"
"67f73dec1d08a04e139a9db2","non-protected","","CharLi Beauty Bar Licensed esthetician CharLi Taylor","5074 West Pico Blvd Los Angeles, CA 90019, CA","5074 West Pico Blvd Los Angeles, CA 90019","424-258-0267","4242580267","","","{""category"":null,""categories"":""Beauty, Grooming and Personal Care"",""display_categories"":""Beauty, Grooming and Personal Care""}","{""category"":null,""categories"":""Beauty, Grooming and Personal Care"",""display_categories"":""Beauty, Grooming and Personal Care""}","pending","exact duplicate","67c9ead1818d604b84e5a504","","","address:5074 West Pico Blvd Los Angeles, CA 90019 | phone:424-258-0267 | description:CharLi Beauty Bar Licensed esthetician CharLi Taylor offers body waxing, eyelash extensions, facials and more. 5074 W. Pico Blvd., Los Angeles, (424) 258-0267,  | category:Beauty, Grooming and Personal Care | name_inference:description_lead | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","populate business_name; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","true","description_lead","medium","high","4242580267","","","charli-beauty-bar-los-angeles","15c1cf1a86bebb78327afeee801f8171ded64ef5","3","2","false"
"67f73dec1d08a04e139a9dc2","non-protected","","","","","","","","","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping""}","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping and Retail""}","pending","none","","","","description:Launched by Nicole Rionne in September of 2019 with the mantra “embrace your curves,” the made-in-L.A. swimwear brand specializes in women’s swimsuits sizes 14  | category:Shopping","unresolved","intentionally pending","normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","true","false","","","high","","","","","eb2c0e1171254b9b0c98752cb344caae4c327f3f","0","0","false"
"67f73dec1d08a04e139a9db3","non-protected","","","2638 Crenshaw Blvd Los Angeles, CA 90016, CA","2638 Crenshaw Blvd Los Angeles, CA 90016","323-737-8101","3237378101","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67c9ead1818d604b84e5a50c","","","address:2638 Crenshaw Blvd Los Angeles, CA 90016 | phone:323-737-8101 | description:Chef Marilyn’s, 2638 Crenshaw Blvd., Los Angeles, (323) 737-8101, | category:Restaurants | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","false","","","high","3237378101","","","chef-marilyns-los-angeles-2","5ef3c8718c53981a285d2dce3f3292842fc6e8b2","2","2","false"
"67f73dec1d08a04e139a9d24","non-protected","","","1626 W Whittier Blvd, La Habra, CA 90631, CA","1626 W Whittier Blvd, La Habra, CA 90631","15626912700","5626912700","","","{""category"":null,""categories"":""Hair Salons, Makeup Artists, Eyelash Service"",""display_categories"":""Beauty, Grooming and Personal Care""}","{""category"":null,""categories"":""Hair Salons, Makeup Artists, Eyelash Service"",""display_categories"":""Beauty, Grooming and Personal Care""}","pending","exact duplicate","67c9ead1818d604b84e5a480","","","address:1626 W Whittier Blvd, La Habra, CA 90631 | phone:15626912700 | description:Hair Salons, Makeup Artists, Eyelash Service | category:Beauty, Grooming and Personal Care | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","false","","","high","5626912700","","","veenus-beauty-lounge-la-habra","9bf605ec42c5403b1bf8968f1a5a58cbf079d07d","2","2","false"
"67f73dec1d08a04e139a9d7e","non-protected","","","Los Angeles, CA 90032, CA","Los Angeles, CA 90032","213-477-3676","2134773676","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67c9ead1818d604b84e5a4dc","","","address:Los Angeles, CA 90032 | phone:213-477-3676 | category:Restaurants | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","false","","","high","2134773676","","","black-cat-bbq-los-angeles-2","04285ab6399a77fd234916774cc33b64888be992","2","2","false"
"67c9ead1818d604b84e5a61d","non-protected","Simply D Licious Los Angeles","Simply D Licious Los Angeles","4641 W Washington Blvd Los Angeles, CA 90016, CA","4641 W Washington Blvd Los Angeles, CA 90016","562-326-6863","5623266863","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67f73df01d08a04e139a9ec8","","","address:4641 W Washington Blvd Los Angeles, CA 90016 | phone:562-326-6863 | category:Restaurants | name_inference:existing | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","false","false","existing","verified","high","5623266863","","","simply-d-licious-los-angeles","833023450b34aea3dfe6c1c822fdbd913be71a5d","3","2","false"
"67c9ead1818d604b84e5a61e","non-protected","Rusty Pot Cafe Inglewood","Rusty Pot Cafe Inglewood","324 S Market St Inglewood, CA 90301, CA","324 S Market St Inglewood, CA 90301","310-412-5901","3104125901","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67f73df01d08a04e139a9ebb","","","address:324 S Market St Inglewood, CA 90301 | phone:310-412-5901 | category:Restaurants | name_inference:existing | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","false","false","existing","verified","high","3104125901","","","rusty-pot-cafe-inglewood","eb3c5514aa7bfa4b3d25278a5507e81e6ddd686f","3","2","false"
"67c9ead1818d604b84e5a61f","non-protected","Sals Gumbo Shack Long Beach","Sals Gumbo Shack Long Beach","6148 Long Beach Blvd Long Beach, CA 90805, CA","6148 Long Beach Blvd Long Beach, CA 90805","562-422-8100","5624228100","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67f73df01d08a04e139a9ebe","","","address:6148 Long Beach Blvd Long Beach, CA 90805 | phone:562-422-8100 | category:Restaurants | name_inference:existing | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","false","false","existing","verified","high","5624228100","","","sals-gumbo-shack-long-beach","3c24e5f80567de14b335d4d3e4ff428e8343341a","3","2","false"
"67c9ead1818d604b84e5a620","non-protected","Say Cheese Los Angeles","Say Cheese Los Angeles","2800 Hyperion Ave Los Angeles, CA 90027, CA","2800 Hyperion Ave Los Angeles, CA 90027","323-665-0545","3236650545","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","approved","exact duplicate","67f73df01d08a04e139a9ec2","","","address:2800 Hyperion Ave Los Angeles, CA 90027 | phone:323-665-0545 | description:Say Cheese, 2800 Hyperion Ave., Los Angeles, (323) 665-0545, | category:Restaurants | name_inference:existing | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","false","false","existing","verified","high","3236650545","","","say-cheese-los-angeles","7cb2a65154d90b1789ef5d40f3a8948bb63fda9b","3","2","false"
