workspace,branch,latest_runtime_checkpoint_sha,current_git_head_verified_live_during_session,working_tree_status,staged_status,file_action,relative_path,previous_path,created_by_recovery,currently_modified,committed,commit_sha,workstream,purpose,validation,classification,intended_for_canonical_product,needs_review,notes
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,scripts/recovery/out/rollback-org-link-health-broken-website.json,,no,yes,no,,recovery,generated recovery artifact,,RECOVERY_OUTPUT,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,scripts/recovery/out/rollback-recovery-batch-R1-25.json,,no,yes,no,,recovery,generated recovery artifact,,RECOVERY_OUTPUT,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,scripts/recovery/out/rollback-recovery-batch-R2-25.json,,no,yes,no,,recovery,generated recovery artifact,,RECOVERY_OUTPUT,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,scripts/recovery/out/unresolved-report-readonly.json,,no,yes,no,,recovery,generated recovery artifact,,RECOVERY_OUTPUT,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,scripts/recovery/r1_recovery_run.js,,no,yes,no,,scripts,"runtime, recovery, or proof script",,SCRIPT,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,scripts/recovery/r2_city_quality_correction.js,,no,yes,no,,scripts,"runtime, recovery, or proof script",,SCRIPT,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,scripts/recovery/r2_recovery_run.js,,no,yes,no,,scripts,"runtime, recovery, or proof script",,SCRIPT,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,scripts/recovery/recompute_22_completeness_live.js,,no,yes,no,,scripts,"runtime, recovery, or proof script",,SCRIPT,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,scripts/recovery/reconcile_display_categories_readonly.js,,no,yes,no,,scripts,"runtime, recovery, or proof script",,SCRIPT,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,scripts/recovery/reconcile_recovery_batch1_readonly.js,,no,yes,no,,scripts,"runtime, recovery, or proof script",,SCRIPT,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,scripts/recovery/recover_remaining_19_live.js,,no,yes,no,,scripts,"runtime, recovery, or proof script",,SCRIPT,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,scripts/recovery/repair_activate_22_live.js,,no,yes,no,,scripts,"runtime, recovery, or proof script",,SCRIPT,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,scripts/recovery/rollback-batch.ts,,no,yes,no,,scripts,"runtime, recovery, or proof script",,SCRIPT,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,scripts/recovery/test_manual_visibility_override.mjs,,no,yes,no,,scripts,"runtime, recovery, or proof script",,SCRIPT,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,scripts/runtime-proof-auth-session-advanced.mjs,,no,no,yes,33e9e7da2a7f2699621fbdb44ba4dfedc02f64b3,scripts,"runtime, parity, or proof script",npm run proof:auth-session-matrix pass; npm run proof:auth-session-advanced pass; npm run typecheck pass on 2026-08-03,SCRIPT,yes,yes,CQ-2 auth/session parity proof closure commit
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,scripts/runtime-proof-auth-session-matrix.mjs,,no,no,yes,33e9e7da2a7f2699621fbdb44ba4dfedc02f64b3,scripts,"runtime, parity, or proof script",npm run proof:auth-session-matrix pass; npm run proof:auth-session-advanced pass; npm run typecheck pass on 2026-08-03,SCRIPT,yes,yes,CQ-2 auth/session parity proof closure commit
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,untracked,?,untracked,scripts/runtime-proof-business-parity.mjs,,no,no,no,,scripts,"runtime, recovery, or proof script",,SCRIPT,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/pages/api/stripe/checkout.ts,,no,no,yes,72806abd827e57494bdd3ddb8525328a0ff0f0d8,application,canonical membership/checkout pricing authority,pricing founder monthly-billing alignment repair in working tree; node scripts/test-pricing-billing-alignment.mjs pass; npm run typecheck pass,ACTIVE_APPLICATION_SOURCE,yes,no,DA-03 active revenue-readiness repair before commit.
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,untracked,?,untracked,scripts/test-pricing-billing-alignment.mjs,,no,no,no,,scripts,focused source-consistency test for pricing/checkout billing cadence,node scripts/test-pricing-billing-alignment.mjs pass,SCRIPT,yes,yes,Added to guard founder monthly-vs-annual billing alignment.
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,untracked,?,untracked,scripts/runtime-proof-directory-ownership.mjs,,no,no,no,,scripts,"runtime, recovery, or proof script",,SCRIPT,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,scripts/runtime-proof-founding-membership-authenticated.mjs,,no,yes,no,,scripts,"runtime, recovery, or proof script",,SCRIPT,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,scripts/runtime-proof-founding-membership-browser.mjs,,no,yes,no,,scripts,"runtime, recovery, or proof script",,SCRIPT,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,scripts/runtime-proof-founding-membership-button.mjs,,no,yes,no,,scripts,"runtime, recovery, or proof script",,SCRIPT,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,scripts/runtime-proof-organization-ownership-sequence.mjs,,no,yes,no,,scripts,"runtime, recovery, or proof script",,SCRIPT,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,scripts/runtime-proof-owner-blackcard-ui.mjs,,no,no,yes,84968bbc4917a7d3a52e478e0bedb04a8250b793,BWE-11,Black Card browser proof current route/role alignment,DOTENV_CONFIG_PATH=.env.local node -r dotenv/config scripts/runtime-proof-owner-blackcard-ui.mjs pass on 2026-08-06,SCRIPT,yes,yes,"Updates the browser proof to validate the current dashboard, join, and admin Black Card surfaces instead of stale expectations."
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,untracked,?,untracked,scripts/runtime-repro-org-verify.mjs,,no,no,no,,scripts,"runtime, recovery, or proof script",,SCRIPT,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,scripts/test-business-submission-validation.mjs,,no,yes,no,,scripts,"runtime, recovery, or proof script",,SCRIPT,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/components/black-card/PremiumDigitalCard.tsx,,no,no,yes,84968bbc4917a7d3a52e478e0bedb04a8250b793,BWE-11,Black Card canonical runtime bundle closure,DOTENV_CONFIG_PATH=.env.local node -r dotenv/config scripts/runtime-proof-owner-blackcard-ui.mjs pass; npm run typecheck pass on 2026-08-06,ACTIVE_APPLICATION_SOURCE,yes,yes,Committed the preserved Black Card digital-card runtime component after current live proof confirmed behavior is correct and stable.
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/components/challenge/ChallengeShareCard.tsx,,no,no,yes,ddeb5f26c59a1c1511a634d429a9344ecc1ab43b,application,application source file,"live git history aligned on Thursday, August 6, 2026",ACTIVE_APPLICATION_SOURCE,yes,no,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/components/dashboards/UserDashboard.tsx,,no,no,yes,0ccea48737dd2ff8d8b96bf7d00c59080e765161,application,application source file,"live git history aligned on Thursday, August 6, 2026",ACTIVE_APPLICATION_SOURCE,yes,no,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/lib/__tests__/admin-finance-summary-tests.mjs,,no,no,yes,9f94a83516760f5bd00e9393fd5aaa8a72f5052c,tests,focused regression coverage,node src/lib/__tests__/admin-finance-summary-tests.mjs pass,TEST,yes,yes,Correct canonical path; earlier src/lib/tests/... recording was wrong.
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/lib/__tests__/image-resolver-tests.mjs,,no,no,yes,21565e4bc45997ba77f40c09412432cc575bce4e,tests,focused regression coverage,image resolver test pass,TEST,yes,yes,Correct canonical path; earlier src/lib/tests/... recording was wrong.
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/lib/adminBusinessStatus.ts,,no,no,yes,0e6995d5007d439129da3a7b7431b8312a8c8ed2,application,application source file,"live git history aligned on Thursday, August 6, 2026",ACTIVE_APPLICATION_SOURCE,yes,no,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,src/lib/adminFinanceSummary.ts,,no,yes,yes,9f94a83516760f5bd00e9393fd5aaa8a72f5052c,finance-admin,post-finance-closure formatting churn only,finance summary focused test pass; npm run typecheck pass on 2026-08-03; preserve current diff,FORMATTER_OR_HOOK_CHURN,no,yes,Post-commit working-tree diff preserved; current delta is indentation-only formatter/hook churn after commit 9f94a83516760f5bd00e9393fd5aaa8a72f5052c.
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/lib/advertising/sponsorListings.ts,,no,no,yes,f098f497949155064b426c610e89f01c1706c47b,application,application source file,"live git history aligned on Thursday, August 6, 2026",ACTIVE_APPLICATION_SOURCE,yes,no,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/lib/black-card-membership.ts,,no,no,yes,84968bbc4917a7d3a52e478e0bedb04a8250b793,BWE-11,Black Card canonical runtime bundle closure,DOTENV_CONFIG_PATH=.env.local node -r dotenv/config scripts/runtime-proof-black-card-auth.mjs pass; DOTENV_CONFIG_PATH=.env.local node -r dotenv/config scripts/runtime-proof-black-card-admin.mjs pass; npm run typecheck pass on 2026-08-06,ACTIVE_APPLICATION_SOURCE,yes,yes,"Committed the preserved Black Card membership lifecycle runtime logic after current auth, admin, and entitlement proofs passed."
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/lib/black-card-state.ts,,no,no,yes,84968bbc4917a7d3a52e478e0bedb04a8250b793,BWE-11,Black Card canonical runtime bundle closure,DOTENV_CONFIG_PATH=.env.local node -r dotenv/config scripts/runtime-proof-black-card-auth.mjs pass; npm run typecheck pass on 2026-08-06,ACTIVE_APPLICATION_SOURCE,yes,yes,Committed the preserved Black Card state resolver after current live proof confirmed the existing runtime behavior is correct.
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/lib/businessSubmission.ts,,no,no,yes,0ccea48737dd2ff8d8b96bf7d00c59080e765161,application,application source file,"live git history aligned on Thursday, August 6, 2026",ACTIVE_APPLICATION_SOURCE,yes,no,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/lib/db/courses.ts,,no,no,yes,0ccea48737dd2ff8d8b96bf7d00c59080e765161,application,application source file,"live git history aligned on Thursday, August 6, 2026",ACTIVE_APPLICATION_SOURCE,yes,no,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/lib/db/orders.ts,,no,no,yes,0ccea48737dd2ff8d8b96bf7d00c59080e765161,application,application source file,"live git history aligned on Thursday, August 6, 2026",ACTIVE_APPLICATION_SOURCE,yes,no,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,src/lib/directory/__tests__/ownership-resolution-tests.mjs,,no,yes,no,,application-tests,focused regression coverage,,TEST,yes,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,src/lib/directory/__tests__/sponsor-listings-tests.mjs,,no,yes,no,,application-tests,focused regression coverage,,TEST,yes,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/lib/directory/publicVisibility.ts,,no,no,yes,0ccea48737dd2ff8d8b96bf7d00c59080e765161,application,application source file,"live git history aligned on Thursday, August 6, 2026",ACTIVE_APPLICATION_SOURCE,yes,no,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/lib/directoryOwnership.ts,,no,no,yes,75f4dd1850c720ce94015c5beb4bbff98f34b40c,application,application source file,"live git history aligned on Thursday, August 6, 2026",ACTIVE_APPLICATION_SOURCE,yes,no,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/lib/directoryProfileContract.ts,,no,no,yes,75f4dd1850c720ce94015c5beb4bbff98f34b40c,application,application source file,"live git history aligned on Thursday, August 6, 2026",ACTIVE_APPLICATION_SOURCE,yes,no,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/lib/directoryPublicMedia.ts,,no,no,yes,75f4dd1850c720ce94015c5beb4bbff98f34b40c,application,application source file,"live git history aligned on Thursday, August 6, 2026",ACTIVE_APPLICATION_SOURCE,yes,no,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/lib/founding-membership.ts,,no,no,yes,64286f9a0b0c356f2bf93391e3265d95042a502a,application,application source file,"live git history aligned on Thursday, August 6, 2026",ACTIVE_APPLICATION_SOURCE,yes,no,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,src/lib/founding-membership/__tests__/claim-reconciliation-tests.mjs,,no,yes,no,,application-tests,focused regression coverage,,TEST,yes,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,src/lib/founding-membership/__tests__/claim-verification-joins-tests.mjs,,no,yes,no,,application-tests,focused regression coverage,,TEST,yes,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,src/lib/founding-membership/__tests__/platform-queue-tests.mjs,,no,yes,no,,application-tests,focused regression coverage,,TEST,yes,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,src/lib/founding-membership/__tests__/resume-checkout-tests.mjs,,no,yes,no,,application-tests,focused regression coverage,,TEST,yes,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,src/lib/founding-membership/__tests__/transition-helper-tests.mjs,,no,yes,no,,application-tests,focused regression coverage,,TEST,yes,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,src/lib/marketplace/__tests__/package1-tests.ts,,no,yes,no,,application-tests,focused regression coverage,,TEST,yes,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/lib/marketplace/orderLifecycle.ts,,no,no,yes,0ccea48737dd2ff8d8b96bf7d00c59080e765161,application,application source file,"live git history aligned on Thursday, August 6, 2026",ACTIVE_APPLICATION_SOURCE,yes,no,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/lib/marketplace/paymentLinkage.ts,,no,no,yes,0ccea48737dd2ff8d8b96bf7d00c59080e765161,application,application source file,"live git history aligned on Thursday, August 6, 2026",ACTIVE_APPLICATION_SOURCE,yes,no,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/pages/admin/black-card.tsx,,no,no,yes,84968bbc4917a7d3a52e478e0bedb04a8250b793,BWE-11,Black Card canonical runtime bundle closure,DOTENV_CONFIG_PATH=.env.local node -r dotenv/config scripts/runtime-proof-black-card-admin.mjs pass; DOTENV_CONFIG_PATH=.env.local node -r dotenv/config scripts/runtime-proof-owner-blackcard-ui.mjs pass; npm run typecheck pass on 2026-08-06,ACTIVE_APPLICATION_SOURCE,yes,yes,Committed the preserved Black Card admin runtime page after current admin/browser proof confirmed queue visibility and live behavior are correct.
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/pages/admin/challenge.tsx,,no,no,yes,ddeb5f26c59a1c1511a634d429a9344ecc1ab43b,application,application source file,"live git history aligned on Thursday, August 6, 2026",ACTIVE_APPLICATION_SOURCE,yes,no,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/pages/admin/claim-verification.tsx,,no,no,yes,0e6995d5007d439129da3a7b7431b8312a8c8ed2,application,application source file,"live git history aligned on Thursday, August 6, 2026",ACTIVE_APPLICATION_SOURCE,yes,no,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/pages/admin/directory-approvals.tsx,,no,no,yes,0e6995d5007d439129da3a7b7431b8312a8c8ed2,application,application source file,"live git history aligned on Thursday, August 6, 2026",ACTIVE_APPLICATION_SOURCE,yes,no,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/pages/admin/financial-review.tsx,,no,no,yes,9f94a83516760f5bd00e9393fd5aaa8a72f5052c,application,application page source,,APPLICATION_SOURCE,yes,yes,Finance admin summary closure commit
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/pages/admin/subscriptions.tsx,,no,no,yes,0e6995d5007d439129da3a7b7431b8312a8c8ed2,application,application source file,"live git history aligned on Thursday, August 6, 2026",ACTIVE_APPLICATION_SOURCE,yes,no,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/pages/admin/support/tickets.tsx,,no,no,yes,0e6995d5007d439129da3a7b7431b8312a8c8ed2,application,application source file,"live git history aligned on Thursday, August 6, 2026",ACTIVE_APPLICATION_SOURCE,yes,no,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/pages/admin/support/tickets/[id].tsx,,no,no,yes,0e6995d5007d439129da3a7b7431b8312a8c8ed2,application,application source file,"live git history aligned on Thursday, August 6, 2026",ACTIVE_APPLICATION_SOURCE,yes,no,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/pages/advertise/banner-ads.tsx,,no,no,yes,0ccea48737dd2ff8d8b96bf7d00c59080e765161,application,application source file,"live git history aligned on Thursday, August 6, 2026",ACTIVE_APPLICATION_SOURCE,yes,no,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/pages/advertise/featured-sponsor.tsx,,no,no,yes,0ccea48737dd2ff8d8b96bf7d00c59080e765161,application,application source file,"live git history aligned on Thursday, August 6, 2026",ACTIVE_APPLICATION_SOURCE,yes,no,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/pages/advertising/checkout.tsx,,no,no,yes,0ccea48737dd2ff8d8b96bf7d00c59080e765161,application,application source file,"live git history aligned on Thursday, August 6, 2026",ACTIVE_APPLICATION_SOURCE,yes,no,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/pages/api/admin/black-card/cards.ts,,no,no,yes,84968bbc4917a7d3a52e478e0bedb04a8250b793,BWE-11,Black Card canonical runtime bundle closure,DOTENV_CONFIG_PATH=.env.local node -r dotenv/config scripts/runtime-proof-black-card-admin.mjs pass; npm run typecheck pass on 2026-08-06,ACTIVE_APPLICATION_SOURCE,yes,yes,Committed the preserved Black Card admin cards API after current Black Card admin proof passed.
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/pages/api/admin/black-card/digital-requests.ts,,no,no,yes,84968bbc4917a7d3a52e478e0bedb04a8250b793,BWE-11,Black Card canonical runtime bundle closure,DOTENV_CONFIG_PATH=.env.local node -r dotenv/config scripts/runtime-proof-black-card-admin.mjs pass; npm run typecheck pass on 2026-08-06,ACTIVE_APPLICATION_SOURCE,yes,yes,Committed the preserved Black Card digital-request admin API after current Black Card admin proof passed.
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,clean,,committed,src/pages/api/admin/challenge.ts,,no,no,yes,ddeb5f26c59a1c1511a634d429a9344ecc1ab43b,application,application source file,"live git history aligned on Thursday, August 6, 2026",ACTIVE_APPLICATION_SOURCE,yes,no,
